"numerical_seed","pair_count","resolution","time_steps","time_step","q","h","rho","tau","conditional_variance_mean","conditional_variance_se","denominator_moment_mean","denominator_moment_se","numerator_rate_unit","denominator_rate_unit","transfer","transfer_se","corrected_ratio","corrected_ratio_se","runtime_seconds","replication"
941001,50000,"steps_64",64,7.905e-05,0.0620420677969958,0.03162,0.4,0.0050592,0.00162251305248502,1.6247418921704e-05,0.251666058113991,0.0011174215500283,0.962116373627267,1.00666423245596,0.955747053096331,0.00857880428070796,0.152919528495413,0.00137260868491327,138.84,"primary"
941001,50000,"steps_64",64,0.000123515625,0.0620420677969958,0.03162,0.5,0.007905,0.00252682581024858,2.53188781674612e-05,0.251907043280005,0.00111534910317921,0.958947176564927,1.00762817312002,0.951687539259292,0.00854621227487102,0.237921884814823,0.00213655306871776,138.84,"primary"
941001,50000,"steps_64",64,0.0001778625,0.0620420677969958,0.03162,0.6,0.0113832,0.00362386584450016,3.633829709617e-05,0.252196575002948,0.0011128301910361,0.955056357922243,1.00878630001179,0.946738033527099,0.00850633795816682,0.340825692069756,0.00306228166494006,138.84,"primary"
941001,50000,"steps_64",64,0.000242090625,0.0620420677969958,0.03162,0.7,0.0154938,0.00490873711954058,4.92645954596925e-05,0.252534041666885,0.00110987619946232,0.950458335503345,1.01013616666754,0.940921003391977,0.00845937322574923,0.461051291662069,0.00414509288061712,138.84,"primary"
941001,50000,"steps_64",64,0.0003162,0.0620420677969958,0.03162,0.8,0.0202368,0.00637573747055989,6.40496154412071e-05,0.252918738153173,0.0011065003147405,0.94516981003319,1.01167495261269,0.934262341468722,0.00840553880937921,0.597927898539982,0.0053795448380027,138.84,"primary"
941001,50000,"steps_64",64,0.000400190625,0.0620420677969958,0.03162,0.9,0.0256122,0.00801840832773903,8.06384573640476e-05,0.253349869876823,0.00110271737896366,0.939209633815802,1.01339947950729,0.926791115259342,0.00834508136990269,0.750700803360067,0.00675951590962118,138.84,"primary"
941001,50000,"steps_64",64,0.0004940625,0.0620420677969958,0.03162,1,0.03162,0.00982959008159375,9.89698567543106e-05,0.253826557262881,0.00109854373187572,0.932598679468098,1.01530622905153,0.918539306450733,0.00827827057773719,0.918539306450733,0.00827827057773719,138.84,"primary"
941001,50000,"steps_64",64,0.000597815625,0.0620420677969958,0.03162,1.1,0.0382602,0.0118014824363191,0.000118976601883109,0.254347840623354,0.00109399704227775,0.925359703006188,1.01739136249342,0.909541536443086,0.00820539625662112,1.10054525909613,0.00992852947051156,138.84,"primary"
941001,50000,"steps_64",64,0.00071145,0.0620420677969958,0.03162,1.2,0.0455328,0.0139257090353956,0.000140585990500207,0.254912685392738,0.00108909613207307,0.91751719872678,1.01965074157095,0.899834778046828,0.00812676557055261,1.29576208038743,0.0117025424215958,138.84,"primary"
941001,50000,"steps_64",64,0.000834965625,0.0620420677969958,0.03162,1.3,0.0534378,0.0161933855714681,0.000163720322807097,0.255519987678319,0.00108386079589656,0.909097244168069,1.02207995071328,0.889458054170459,0.0080427001889664,1.50318411154808,0.0135921633193532,138.84,"primary"
